"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,   "pstatic_in"   ,     "pdyn_in"    ,   "pstatic_out"  ,    "pdyn_out"    ,   "pstatic_in1"  ,    "pdyn_in1"    ,   "pstatic_in2"  ,    "pdyn_in2"    ,   "pstatic_in3"  ,    "pdyn_in3"    ,   "pstatic_in4"  ,    "pdyn_in4"    ,    "pdyn_out1"   ,    "pdyn_out2"   ,    "pdyn_out3"   ,      "phigh"     ,      "plow"      ,     "in_den1"    ,     "in_den2"    ,     "in_den3"    ,     "in_den4"    ,    "out_den1"    ,    "out_den2"    ,    "out_den3"    ,    "mflow_in"    ,    "mflow_out"   ,      "pdrop"     
          57,      -4.985741129,       -4.55315604,      -4.479453942,       5.236047808,       1.535392777,     0.01090486014,       5.845241844,       2.551002166,       1.575413468,       5.954483671,       1.571160358,       8.427199579,        1.41748059,       4.184662188,       1.573085609,       3.596637285,       7.875020552,       4.585789479,       6.771440585,       5.856146704,     0.05772865958,      0.0558835464,     0.05460575822,     0.05649679727,    -0.05348122585,     -0.1150999218,    -0.09001471238,      0.2247147615,       -0.25859586,      0.9152938805
          58,      -4.992374774,      -4.564550661,      -4.469284636,       4.756403308,        1.53522821,   -0.001155158776,       5.887749448,        2.14379987,       1.560317946,       5.247358685,       1.566154122,       8.407640705,        1.42912489,       3.388582206,       1.582014616,        3.59067975,       7.919684425,        4.64915053,       6.291631517,        5.88659429,     0.05745001877,     0.05579448139,     0.05482969204,     0.05665558606,    -0.05311188858,      -0.115372111,    -0.09076942994,      0.2247297783,     -0.2592534295,      0.4050372275
          59,      -5.002884354,      -4.562262886,      -4.460339895,       4.277265122,       1.533852642,    -0.01381898771,       5.921937573,       1.791447148,       1.547496226,       4.566241667,       1.559368942,       8.335347613,       1.439729191,       2.564097218,       1.586356876,       3.569564687,       7.938114783,       4.733561615,       5.811117764,       5.908118585,     0.05721399246,      0.0556734773,      0.0550325509,     0.05673196963,    -0.05262177377,     -0.1154725262,    -0.09174457052,      0.2246519903,     -0.2598388705,    -0.09700082062
          60,      -5.018117469,      -4.548030721,      -4.453097404,       3.806703701,       1.531158456,    -0.02457518483,       5.947590551,       1.483947543,       1.537180279,       3.921681562,       1.550889218,       8.216293352,       1.449058316,       1.737165105,       1.585705774,       3.534116755,        7.92888471,       4.838242387,       5.337862157,       5.923015366,     0.05702513022,     0.05552179728,     0.05521022167,     0.05671927427,    -0.05202176048,     -0.1153949028,    -0.09291771013,      0.2244764234,     -0.2603343734,     -0.5851532094
          61,      -5.039572533,      -4.526906293,      -4.447942808,       3.353036448,        1.52703129,    -0.03807552288,       5.967704874,       1.211245913,       1.529207506,       3.322689473,       1.540886629,       8.057636742,       1.456921796,      0.9342086685,       1.579856845,       3.486260094,       7.897009478,       4.961509405,       4.880067738,       5.929629351,     0.05688030082,     0.05534226167,     0.05535945845,     0.05661377195,    -0.05133008739,     -0.1151788365,    -0.09425830778,      0.2241957929,     -0.2607672317,      -1.049561613
          62,      -5.067616767,      -4.503607254,      -4.445587324,        2.92551905,       1.521436015,    -0.05111264872,       5.981979245,      0.9651522067,       1.523264157,       2.777819078,        1.52959893,       7.867418284,       1.463242191,      0.1828023759,       1.568846035,        3.42895611,       7.841228733,       5.100843205,       4.446955065,       5.930866596,     0.05677338029,      0.0551389753,     0.05547915432,     0.05641549284,    -0.05057026547,     -0.1148087218,    -0.09572982599,      0.2238070027,     -0.2611088133,       -1.48391153
          63,      -5.103006512,      -4.481708061,      -4.446521781,       2.533288933,       1.514342302,    -0.05962834284,       5.989491254,       0.739726281,       1.518806394,       2.294182266,       1.517215346,       7.654038101,       1.467996789,     -0.4909016364,       1.552906577,       3.365930861,       7.759509103,       5.252847701,       4.047631235,       5.929862912,     0.05669418632,     0.05491510997,     0.05556910989,      0.0561275241,    -0.04977040511,     -0.1142608394,    -0.09729001388,      0.2233059303,     -0.2613212584,      -1.882231677
          64,      -5.146131372,      -4.463407825,       -4.45137583,       2.184834411,       1.505786357,    -0.06514678762,       5.991682175,      0.5318420429,       1.515172006,       1.877308475,       1.503942959,       7.425650192,       1.471251342,      -1.063667877,        1.53251804,       3.300683244,       7.654750393,       5.414409016,       3.690620768,       5.926535388,     0.05663030874,     0.05467417111,     0.05563070816,     0.05575711001,    -0.04895729562,     -0.1135473332,    -0.09890106599,       0.222692298,     -0.2614056948,       -2.23591462
          65,      -5.197084707,      -4.449800375,      -4.460683725,       1.887423063,       1.495887711,    -0.07459119999,       5.991947325,      0.3412208971,       1.511696298,       1.530902731,       1.490016912,       7.189597994,       1.473154791,      -1.516443875,       1.508373945,        3.23602012,       7.534661805,       5.582248065,       3.383310774,       5.917356125,     0.05656928179,     0.05442023078,      0.0556668332,     0.05531527114,     -0.0481540351,     -0.1127198093,      -0.100526095,      0.2219716169,     -0.2613999394,      -2.534045351
          66,      -5.254119966,      -4.441467272,      -4.474410904,       1.646581518,       1.484868791,    -0.08575492966,       5.989336804,      0.1701605781,       1.507785348,       1.256723414,        1.47571998,       6.951989964,        1.47392874,      -1.835567745,       1.481400197,       3.174331662,       7.401159698,       5.750000366,       3.131450309,       5.903581874,     0.05649992723,     0.05415828956,     0.05568168899,     0.05481740296,    -0.04738061588,     -0.1117807341,     -0.1021069861,      0.2211573087,     -0.2612683361,      -2.772131565
          67,      -5.310350643,      -4.438489714,      -4.492663338,       1.465812755,       1.473037511,    -0.09904187727,       5.983549572,     0.02318118608,       1.502890496,       1.054596769,        1.46134575,       6.717434996,       1.473856122,      -2.013461304,       1.452782352,       3.117566369,       7.256580818,       5.913468861,       2.938850265,       5.884507695,     0.05641200956,     0.05389363949,     0.05568059616,     0.05428425071,    -0.04665403515,     -0.1107360712,      -0.103606222,      0.2202704959,     -0.2609963284,      -2.945657429
          68,      -5.353118691,      -4.440604043,      -4.514920005,       1.346251069,       1.460761766,     -0.1114714835,       5.972521445,    -0.09369748066,       1.496567116,      0.9223981403,       1.447194045,       6.488813667,       1.473254953,      -2.049484182,       1.423851238,       3.067051012,       7.100586442,       6.067864128,       2.807012835,       5.861049962,     0.05629728083,     0.05363177816,     0.05566953717,     0.05374002742,    -0.04598743007,       -0.10957305,     -0.1049854677,      0.2193386236,     -0.2605459478,      -3.054037126
          69,       -5.36708948,      -4.447596004,      -4.540173566,       1.286743414,       1.448389592,     -0.1225266308,       5.954967836,     -0.1734586579,       1.488539841,      0.8562860039,       1.433555017,       6.267271624,       1.472452336,      -1.950136869,       1.395729709,       3.023454287,       6.935199033,       6.208239828,       2.735133006,       5.832441205,     0.05615057565,      0.0533781239,     0.05565467063,     0.05320600277,     -0.0453887717,     -0.1082996261,     -0.1062064808,      0.2183893729,     -0.2598948787,      -3.097308199
          70,      -5.349000604,      -4.459322311,      -4.567264393,       1.283944511,       1.436290241,     -0.1344683087,       5.930657303,     -0.2091832104,       1.478714546,      0.8508694127,       1.420694951,       6.052456354,       1.471776125,      -1.728157186,         1.3694955,       2.986777432,       6.765706577,       6.329354646,       2.720234752,       5.796188994,     0.05596994269,     0.05313779396,       0.055642187,     0.05270323357,    -0.04486062713,     -0.1069532636,     -0.1072318457,      0.2174531572,     -0.2590457364,      -3.075954242
          71,      -5.307758772,      -4.475572433,      -4.594925274,         1.3326121,       1.424830483,     -0.1495975276,       5.899325907,     -0.1949252059,       1.467159087,      0.8995571511,         1.4088523,       5.842701166,        1.47150181,      -1.401137986,       1.346149141,       2.956424521,       6.595999034,       6.428047872,       2.757442584,       5.749728379,     0.05575630186,     0.05291546597,     0.05563728467,     0.05225202346,    -0.04440054183,     -0.1055620432,     -0.1080419976,       0.216561076,     -0.2580045827,      -2.992285796
          72,      -5.258366172,      -4.495850434,       -4.62053885,       1.426050304,       1.414357699,     -0.1681779205,       5.860012055,      -0.126007486,       1.454074224,      0.9949161452,       1.398240524,       5.635403409,       1.471843309,     -0.9903050908,        1.32656468,       2.931302347,        6.42777974,       6.502068593,       2.840408003,       5.691834135,     0.05551310727,     0.05271540481,     0.05564399723,     0.05187079288,    -0.04400195697,     -0.1041380127,     -0.1086240168,      0.2157433022,     -0.2567639865,      -2.851426132
          73,      -5.210022094,      -4.519319054,      -4.643268275,       1.556883731,       1.405148465,     -0.1889330023,       5.811391728,   0.0007590930558,        1.43975297,       1.129095129,       1.389033748,       5.427357066,       1.472939472,     -0.5179383886,       1.311326521,        2.91004086,       6.259907095,       6.551086282,       2.962032196,       5.622458726,     0.05524563273,     0.05254116208,     0.05566492472,      0.0515726169,    -0.04365594739,     -0.1026725724,      -0.108978759,      0.2150243364,     -0.2553072788,       -2.66042653
          74,      -5.171158643,      -4.544657835,      -4.661155746,       1.721631503,       1.397207106,     -0.2120220845,       5.751796287,      0.1912001565,       1.424182846,       1.298441101,       1.381289446,       5.211900177,       1.474644816,    0.005907866742,        1.30060906,       2.891298446,       6.095804268,       6.569737657,       3.118838609,       5.539774202,     0.05495315031,     0.05239371593,     0.05569698567,     0.05136194484,    -0.04335932214,     -0.1012033821,     -0.1090719695,      0.2144057968,     -0.2536346738,      -2.420935593
          75,      -5.140959859,      -4.572030584,      -4.674868624,       1.912157437,       1.391127137,     -0.2327359167,       5.679790051,      0.4462539549,       1.408900828,       1.494213046,       1.375367395,       4.985323973,       1.477324299,      0.5589217655,        1.29446918,       2.873837766,       5.934884108,       6.556746041,       3.303284575,       5.447054135,     0.05466202187,     0.05228081801,     0.05574754019,     0.05124144557,    -0.04310054061,    -0.09972783762,     -0.1088972342,      0.2139318256,     -0.2517256124,       -2.14376956
          76,      -5.118500304,      -4.599575054,      -4.684374268,       2.119505628,       1.386931895,     -0.2512774467,       5.596166411,      0.7619413758,       1.394541693,       1.707823502,       1.371192729,       4.744609822,       1.480829039,       1.119698013,       1.292545142,       2.856601817,       5.778294767,       6.513905946,       3.506437523,       5.344888964,      0.0543856748,      0.0522011995,     0.05581371252,     0.05120431308,    -0.04286889604,    -0.09825801179,     -0.1084692724,      0.2136048999,     -0.2495961802,      -1.838451441
